questionID,originalQuestionID,totalPossiblePoint,AnswerKey,isMultipleChoiceQuestion,includesDiagram,examName,schoolGrade,year,question,subject,isTest,isDev,,,,,,
VASoL_2007_5_18,18,1,J,1,0,Virginia Standards of Learning - Science,5,2007,"A group of students was preparing an activity to determine whether certain materials will float or sink when placed on water. Before the experiment started, one student said, “I think the sponge will float.” This statement was —
 
 F a conclusion
 G a fact
 H an observation
 J a prediction",Science,1,0,,,,,,
VASoL_2007_5_21,21,1,C,1,0,Virginia Standards of Learning - Science,5,2007,Which of the following animals is an invertebrate?    (A) Squirrel (B) Sea gull (C) Cricket (D) Lizard,Science,1,1,,,,,,
VASoL_2007_5_22,22,1,G,1,0,Virginia Standards of Learning - Science,5,2007,"22 Sandy is conducting an investigation to find out which food his dog likes best. Which is the manipulated variable in his investigation?
 
 F The color of his dog’s food dish
 G The kind of food he gives his dog
 H The amount of food he gives his dog
 J The time of day he feeds his dog",Science,1,0,,,,,,
VASoL_2007_5_22,22,1,B,1,0,Virginia Standards of Learning - Science,5,2007,Sandy is conducting an investigation to find out which food his dog likes best. Which is the manipulated variable in his investigation?    (A) The color of his dog’s food dish (B) The kind of food he gives his dog (C) The amount of food he gives his dog (D) The time of day he feeds his dog,Science,,0,,,,,,
VASoL_2007_5_26,26,1,G,1,0,Virginia Standards of Learning - Science,5,2007,"What layer of Earth is located just below the crust?
 
 F Inner core
 G Mantle
 H Continental shelf
 J Outer core",Science,,0,,,,,,
VASoL_2007_5_26,26,1,B,1,0,Virginia Standards of Learning - Science,5,2007,What layer of Earth is located just below the crust?    (A) Inner core (B) Mantle (C) Continental shelf (D) Outer core,Science,1,1,,,,,,
VASoL_2007_5_28,28,1,H,1,0,Virginia Standards of Learning - Science,5,2007,"Which gas is given off by plants?
 
 F Hydrogen
 G Nitrogen
 H Oxygen
 J Helium",Science,,0,,,,,,
VASoL_2007_5_28,28,1,C,1,0,Virginia Standards of Learning - Science,5,2007,Which gas is given off by plants?    (A) Hydrogen (B) Nitrogen (C) Oxygen (D) Helium,Science,1,1,,,,,,
VASoL_2007_5_30,30,1,D,1,0,Virginia Standards of Learning - Science,5,2007,"A student made observations of four rock samples. Which of these observations most likely describes a sedimentary rock?    (A) Sample 1 has bands of light and dark crystals. (B) Sample 2 has pink, gray, and white crystals grown together. (C) Sample 3 is made up of one huge, pale pink crystal. (D) Sample 4 is made up of layers of sand grains cemented together.",Science,1,1,,,,,,
VASoL_2007_5_31,31,1,C,1,0,Virginia Standards of Learning - Science,5,2007,The wind helps many plants reproduce by ___. (A) cooling the plants (B) giving the plants moisture (C) spreading the plants’ pollen (D) strengthening the plants’ root systems,Science,1,0,,,,,,
VASoL_2007_5_31,31,1,C,1,0,Virginia Standards of Learning - Science,5,2007,"The wind helps many plants reproduce by —
 
 A cooling the plants
 B giving the plants moisture
 C spreading the plants’ pollen
 D strengthening the plants’ root systems",Science,,1,,,,,,
VASoL_2007_5_31,31,1,C,1,0,Virginia Standards of Learning - Science,5,2007,The wind helps many plants reproduce by    (A) cooling the plants (B) giving the plants moisture (C) spreading the plants’ pollen (D) strengthening the plants’ root systems,Science,1,1,,,,,,
VASoL_2007_5_38,38,1,A,1,0,Virginia Standards of Learning - Science,5,2007,"A student sees many plants around a pond. The student can determine which plants are nonvascular by    (A) observing if they lack true stems, roots, or leaves (B) examining the plants for spores (C) counting the number of leaves on each stalk (D) noticing if the plants are near rocks",Science,1,0,,,,,,
VASoL_2007_5_38,38,1,F,1,0,Virginia Standards of Learning - Science,5,2007,"A student sees many plants around a pond. The student can determine which plants are nonvascular by —
 
 F observing if they lack true stems, roots, or leaves
 G examining the plants for spores
 H counting the number of leaves on each stalk
 J noticing if the plants are near rocks",Science,1,0,,,,,,
VASoL_2007_5_39,39,1,B,1,0,Virginia Standards of Learning - Science,5,2007,"Which of the following is an observation about grasshoppers that a science class could have made on their nature walk?
 
 A The grasshoppers will live longest in a container filled with plants.
 B The grasshoppers are green with long back legs and antennae.
 C The grasshoppers will probably eat more grass than tree leaves.
 D The grasshoppers all hatched from eggs laid the year before.",Science,,0,,,,,,
VASoL_2007_5_39,39,1,B,1,0,Virginia Standards of Learning - Science,5,2007,Which of the following is an observation about grasshoppers that a science class could have made on their nature walk?    (A) The grasshoppers will live longest in a container filled with plants. (B) The grasshoppers are green with long back legs and antennae. (C) The grasshoppers will probably eat more grass than tree leaves. (D) The grasshoppers all hatched from eggs laid the year before.,Science,,0,,,,,,
VASoL_2007_5_7,7,1,C,1,0,Virginia Standards of Learning - Science,5,2007,"Which of these animals is most likely to be found living and feeding on the forest floors of Virginia?
 
 A Bat
 B Trout
 C Deer mouse
 D Golden eagle",Science,,0,,,,,,
VASoL_2007_5_7,7,1,C,1,0,Virginia Standards of Learning - Science,5,2007,Which of these animals is most likely to be found living and feeding on the forest floors of Virginia?    (A) Bat (B) Trout (C) Deer mouse (D) Golden eagle,Science,,0,,,,,,
VASoL_2008_3_16,16,1,B,1,0,Virginia Standards of Learning - Science,3,2008,Which of these is MOST likely a behavior of tame animals that is different from wild animals?    (A) Moving to a warmer climate in winter (B) Eating out of the hands of humans (C) Hunting for their own food (D) Staying away from people,Science,1,1,,,,,,
VASoL_2008_3_17,17,1,B,1,0,Virginia Standards of Learning - Science,3,2008,An ice cube placed in sunlight melts quickly. Which BEST explains this event?    (A) The Sun is far away. (B) The Sun makes heat. (C) The ice cube is a solid. (D) The ice cube looks clear.,Science,1,0,,,,,,
VASoL_2008_3_20,20,1,F,1,0,Virginia Standards of Learning - Science,3,2008,"Which of these is an example of something being recycled?
 
 F Taking glass bottles to a place that makes them into new bottles
 G Using the same foil to cover food several times
 H Wrapping glasses with newspaper to put them in a moving box
 J Carrying lunch to school every day in the same plastic bag",Science,,0,,,,,,
VASoL_2008_3_20,20,1,A,1,0,Virginia Standards of Learning - Science,3,2008,Which of these is an example of something being recycled? (A) Taking glass bottles to a place that makes them into new bottles (B) Using the same foil to cover food several times (C) Wrapping glasses with newspaper to put them in a moving box (D) Carrying lunch to school every day in the same plastic bag,Science,1,1,,,,,,
VASoL_2008_3_20,20,1,A,1,0,Virginia Standards of Learning - Science,3,2008,Which of these is an example of something being recycled?    (A) Taking glass bottles to a place that makes them into new bottles (B) Using the same foil to cover food several times (C) Wrapping glasses with newspaper to put them in a moving box (D) Carrying lunch to school every day in the same plastic bag,Science,1,0,,,,,,
VASoL_2008_3_21,21,1,C,1,0,Virginia Standards of Learning - Science,3,2008,Which of these is MOST likely made from only one material? (A) A pencil (B) A bicycle (C) A paper clip (D) A pair of shoes,Science,1,0,,,,,,
VASoL_2008_3_21,21,1,C,1,0,Virginia Standards of Learning - Science,3,2008,Which of these is MOST likely made from only one material?    (A) A pencil (B) A bicycle (C) A paper clip (D) A pair of shoes,Science,1,1,,,,,,
VASoL_2008_3_22,22,1,D,1,0,Virginia Standards of Learning - Science,3,2008,A sign that an apple tree is going to start growing apples is when the tree has    (A) roots (B) seeds (C) leaves (D) flowers,Science,1,0,,,,,,
VASoL_2008_3_24,24,1,B,1,0,Virginia Standards of Learning - Science,3,2008,"While a sailor was out fishing, he got lost at sea. Which object would help him direct the boat back to shore?    (A) Rope (B) Magnetic compass (C) Blanket (D) Measuring tape",Science,1,1,,,,,,
VASoL_2008_3_25,25,1,B,1,0,Virginia Standards of Learning - Science,3,2008,"Which two senses would BEST help a person measure hair length?
 
 A Taste and smell
 B Touch and sight
 C Sight and hearing
 D Smell and hearing",Science,,1,,,,,,
VASoL_2008_3_25,25,1,B,1,0,Virginia Standards of Learning - Science,3,2008,Which two senses would BEST help a person measure hair length?    (A) Taste and smell (B) Touch and sight (C) Sight and hearing (D) Smell and hearing,Science,,1,,,,,,
VASoL_2008_3_25,25,1,B,1,0,Virginia Standards of Learning - Science,3,2008,Which two senses would BEST help a person measure hair length? (A) Taste and smell (B) Touch and sight (C) Sight and hearing (D) Smell and hearing,Science,1,1,,,,,,
VASoL_2008_3_26,26,1,H,1,0,Virginia Standards of Learning - Science,3,2008,"Which of these is MOST flexible?
 
 F Broom handle
 G Wooden ruler
 H Drinking straw
 J Sewing needle",Science,,1,,,,,,
VASoL_2008_3_26,26,1,C,1,0,Virginia Standards of Learning - Science,3,2008,Which of these is MOST flexible?    (A) Broom handle (B) Wooden ruler (C) Drinking straw (D) Sewing needle,Science,1,1,,,,,,
VASoL_2008_3_30,30,1,D,1,0,Virginia Standards of Learning - Science,3,2008,"For a plant to stay alive indoors, where does it need to be placed? (A) In a dry area (B) In a dark room (C) On a plant stand (D) Near a sunny place",Science,1,1,,,,,,
VASoL_2008_3_30,30,1,D,1,0,Virginia Standards of Learning - Science,3,2008,"For a plant to stay alive indoors, where does it need to be placed?    (A) In a dry area (B) In a dark room (C) On a plant stand (D) Near a sunny place",Science,1,1,,,,,,
VASoL_2008_3_32,32,1,B,1,0,Virginia Standards of Learning - Science,3,2008,Students want to know how big the leaves of an oak tree are. The BEST way to measure the size of the leaves is to ___. (A) read a story (B) use a ruler (C) cut up some leaves (D) use a magnifying glass,Science,1,1,,,,,,
VASoL_2008_3_32,32,1,B,1,0,Virginia Standards of Learning - Science,3,2008,Students want to know how big the leaves of an oak tree are. The BEST way to measure the size of the leaves is to    (A) read a story (B) use a ruler (C) cut up some leaves (D) use a magnifying glass,Science,1,0,,,,,,
VASoL_2008_3_33,33,1,C,1,0,Virginia Standards of Learning - Science,3,2008,Soil is important to a forest because the soil ___. (A) stores sunlight in the leaves (B) attracts insects that eat leaves (C) provides nutrients to the trees (D) warms the air around the trees,Science,1,1,,,,,,
VASoL_2008_3_33,33,1,C,1,0,Virginia Standards of Learning - Science,3,2008,"Soil is important to a forest because the soil —
 
 A stores sunlight in the leaves
 B attracts insects that eat leaves
 C provides nutrients to the trees
 D warms the air around the trees",Science,,1,,,,,,
VASoL_2008_3_33,33,1,C,1,0,Virginia Standards of Learning - Science,3,2008,Soil is important to a forest because the soil    (A) stores sunlight in the leaves (B) attracts insects that eat leaves (C) provides nutrients to the trees (D) warms the air around the trees,Science,1,1,,,,,,
VASoL_2008_3_34,34,1,C,1,0,Virginia Standards of Learning - Science,3,2008,A student is asked to bring something that feels rough to class. Which would be BEST for him to bring?    (A) Pillow (B) Marble (C) Sandpaper (D) Trading card,Science,1,0,,,,,,
VASoL_2008_3_34,34,1,H,1,0,Virginia Standards of Learning - Science,3,2008,"A student is asked to bring something that feels rough to class. Which would be BEST for him to bring?
 
 F Pillow
 G Marble
 H Sandpaper
 J Trading card",Science,1,0,,,,,,
VASoL_2008_3_35,35,1,A,1,0,Virginia Standards of Learning - Science,3,2008,"A black bear eats many different things, including grasses, roots, and berries. It also eats insects, fish, and other small animals. Which of these BEST describes a black bear?    (A) Omnivore (B) Carnivore (C) Herbivore (D) Producer",Science,1,0,,,,,,
VASoL_2008_3_35,35,1,A,1,0,Virginia Standards of Learning - Science,3,2008,"A black bear eats many different things, including grasses, roots, and berries. It also eats insects, fish, and other small animals. Which of these BEST describes a black bear?
 
 A Omnivore
 B Carnivore
 C Herbivore
 D Producer",Science,1,0,,,,,,
VASoL_2008_3_38,38,1,H,1,0,Virginia Standards of Learning - Science,3,2008,"Ice cubes are an example of which form of water? 
 
 F Gas
 G Liquid
 H Solid
 J Natural",Science,,0,,,,,,
VASoL_2008_3_38,38,1,C,1,0,Virginia Standards of Learning - Science,3,2008,Ice cubes are an example of which form of water?     (A) Gas (B) Liquid (C) Solid (D) Natural,Science,,0,,,,,,
VASoL_2008_3_38,38,1,C,1,0,Virginia Standards of Learning - Science,3,2008,Ice cubes are an example of which form of water? (A) Gas (B) Liquid (C) Solid (D) Natural,Science,1,1,,,,,,
VASoL_2008_3_39,39,1,D,1,0,Virginia Standards of Learning - Science,3,2008,Martina only washes her sweater after she has worn it several times. Martina is helping the environment by ___. (A) wasting water (B) reusing water (C) recycling water (D) conserving water,Science,1,0,,,,,,
VASoL_2008_3_39,39,1,D,1,0,Virginia Standards of Learning - Science,3,2008,"Martina only washes her sweater after she has worn it several times. Martina is helping the environment by —
 
 A wasting water
 B reusing water
 C recycling water
 D conserving water",Science,,1,,,,,,
